,text,Username,Timestamp,location
1378," Ever wondered why Manchester police turned a blind eye to Asian grooming gangs?
Keeping minorities happy is all that matters.…",digitalwind,Sun Jan 26 11:07:05 +0000 2020,None
1379,me shooting my shot 🎳 https://t.co/y6HO1BmQEC,MrFuckingLamara,Sun Jan 26 11:07:05 +0000 2020,"Cape Town, South Africa"
1380," Crash mats work (GCSE) by increasing the time taken for an object to stop, decreasing the rate of change of momentum w…",rjpritchard,Sun Jan 26 11:07:05 +0000 2020,Merseyside
1381,"@ManUtd_HQ So far this season:

United's best Goal keeper? Romero
United's best defender? Williams
United's best mi… https://t.co/KQ5YrhuHye",HusnyLUHG,Sun Jan 26 11:07:05 +0000 2020,Nairobi
1382," This is not going away Boris.
You need to allow your staff to start a huge enquiry into these barbaric and disgusting i…",tonx10,Sun Jan 26 11:07:05 +0000 2020,None
1383," Her comments prove she has no grasp of what is right and wrong, she is out of her depth as top copper,",MartinWhitman1,Sun Jan 26 11:07:06 +0000 2020,None
1384, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,vin_bhardwaj,Sun Jan 26 11:07:06 +0000 2020,None
1385, @SlieAfrica As the government knows hence why the attack to pull the make out of the blk family and weaken the community,SlieAfrica,Sun Jan 26 11:07:06 +0000 2020,Africa
1386,"Shooting in #Alabama just took an American life. #POTUS, please do something. #BackfireTrump https://t.co/oFfgGfHLJH",dblplus,Sun Jan 26 11:07:06 +0000 2020,"San Francisco, California"
1387, It was such a blast inviting this young shredder Caleb to last night’s show in Birmingham. Ready to throw down on his…,gtrosado,Sun Jan 26 11:07:06 +0000 2020,None
1388, Craven opportunist Netanyahu has been insisting for the past decade Iran shouldn't have nuclear weapons yet is unsurprisin…,wadhou,Sun Jan 26 11:07:06 +0000 2020,France
1389," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",axrcturus,Sun Jan 26 11:07:06 +0000 2020,Konoha.
1390," #العراق_ينتفض #البصره #الناصريه #ثوارنا_رمز_الصمود #العراق #بغداد #ارهاب_الدولة
#iraqiGovIsKillingUs #IraqProtests #Iraq https:/…",Never00056433,Sun Jan 26 11:07:06 +0000 2020,None
1391,@AbbakkaHypatia UP has sent this thing while shooting muslims for protesting. Wow.,PerpetuallyTir3,Sun Jan 26 11:07:07 +0000 2020,None
1392,@Art_I_Fish @GSpellchecker Don’t really understand this take - what relevance does that have? The only reason other… https://t.co/H2gWAA4r5z,Arsenal_Aaron,Sun Jan 26 11:07:07 +0000 2020,"London, England"
1393, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,Azad_Hind_Fauz,Sun Jan 26 11:07:07 +0000 2020,None
1394, Sharing this back sebab ada antivaxxer attack I kt Twitter.,_thrhimitsu,Sun Jan 26 11:07:07 +0000 2020,Japan / Malaysia
1395," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",andromedip,Sun Jan 26 11:07:07 +0000 2020,I I II II I I OI II
1396,"Had a mini panic attack when i saw the ""fail"" remark thought i failed all of my subjects. Nyway, thank u pax for th… https://t.co/WK7BA1tkme",fraenyy,Sun Jan 26 11:07:07 +0000 2020,Costa Leona
1397," I herniated 3 discs in my cervical spine the week before this match, couldn’t turn my head or feel my hands. Doctor asked…",solangesblunt,Sun Jan 26 11:07:07 +0000 2020,"Atlanta, GA"
1398," Hey ! I’m new to #anitwt and I’m looking for new mutuals 
^_−☆ so like/rt if you like 

-violet evergarden 
-bnha
-haikyuu
-deat…",RobloxSylvia,Sun Jan 26 11:07:07 +0000 2020,None
1399," 80 million pounds on a below average CB 

50 million pounds on a fullback that can't attack to save his life 

Shut the f…",TinoRTM,Sun Jan 26 11:07:08 +0000 2020,"Dudley, UK📍"
1400,"22日たかくんのオフ会は見に行くとして、attack筑波or日光フリーか〜

迷うな〜〜〜",JrMuka__S2000,Sun Jan 26 11:07:08 +0000 2020,None
1401," Freedom for Dr. Ikballe who is accused of ""supporting terrorism"" in Kosovo because of her condemnation of the assassinati…",JouniTaleb,Sun Jan 26 11:07:08 +0000 2020,Lebanon
1402, @PSW_66 @OFB2020 @MoveOn @BernieSanders The weaponisation of identity politics to cynically attack and smear the candidat…,TeresaM23937888,Sun Jan 26 11:07:08 +0000 2020,None
1403," अब तो जागो भाई 
आत्मा बन कर जगाने आया हूं 
अभी नहीं जागे तो आने वाले समय में हम सब इक साथ ऊपर मिले गे 
फिर साथ में सब अपने…",Sanatanikudi,Sun Jan 26 11:07:08 +0000 2020,शिवधाम 
1404," Rubbish argument. @DChaurasia2312 has the right to do whatever kind of journalism he wants. If you don’t like it, don’t wa…",deepika1608,Sun Jan 26 11:07:08 +0000 2020,"Jaipur, Delhi"
1405," Kim Hyun Joong Bio-Rhythm Concert in Manila was a blast. This is more than I expected. 😊

#LastRHYTHMinManila
#KimHyunJoo…",w41dhxc4,Sun Jan 26 11:07:09 +0000 2020,None
1406," Ten years ago when I was under attack by US backed Cuban counter revolutionaries &amp; faced prison, I received full backin…",7815PWK,Sun Jan 26 11:07:09 +0000 2020,None
1407," Responses to Mona’s latest nasty, racist attack 💯

@YasMohammedxx’s class &amp; courage are evident in the email @monaeltahawy…",madogs93,Sun Jan 26 11:07:09 +0000 2020,.
1408," It’s just incredible how well fear mongering works on people.

Everything apart from stocks &amp; real estate will apparently be…",TihoBrkan,Sun Jan 26 11:07:09 +0000 2020,Malta Prague London HK
1409, Hawaiians are fools for electing this woman to the US Senate. Period.,BradyJ33478825,Sun Jan 26 11:07:09 +0000 2020,None
1410," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",Karl_Dillon,Sun Jan 26 11:07:09 +0000 2020,"North West, England"
1411," Journalists have spent the last 72 hours portraying Adam Schiff as a straight-shooting hero of the republic, so its wort…",JamesStellar1,Sun Jan 26 11:07:09 +0000 2020,None
1412," Parents Against Grooming Gangs Protesting today outside #Rochdale Police HQ 

They asked to speak to Chief Constable of GMP…",Lee31942380,Sun Jan 26 11:07:10 +0000 2020,"London, England"
1413,"@RepSpeier Have you EVER cared about wounded warriors BEFORE they could be used to attack political opponents, Jack… https://t.co/KktgMQjckP",Mia78262925,Sun Jan 26 11:07:10 +0000 2020,None
1414, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,Bhanwar62869599,Sun Jan 26 11:07:10 +0000 2020,India  
1415," Mystery as anonymous seller puts up for auction JFK assassination docs

https://t.co/wjLdbGfN9I",SuGibiAzizOlmak,Sun Jan 26 11:07:11 +0000 2020,ÇANKAYA ANKARA
1416, Indian Communists are Izlamists without a skull cap.,X7X4X7,Sun Jan 26 11:07:11 +0000 2020,None
1417, some guy on here be like “oh you like my hero academia? I mean MID hero academia? hur hur hur yOU need to wAtCh MoRe AniMe…,DNamenlose,Sun Jan 26 11:07:11 +0000 2020,None
1418, Police have shared an X-ray of a crash victim who had her feet up on a car dashboard to warn passengers of the dangers https:/…,SaysPhilippe,Sun Jan 26 11:07:11 +0000 2020,"Oslo, Norge"
1419,"#Sunday marketing
Did you know 95% of new church members invited? Arm your parishioners with printed invites, inclu… https://t.co/8A6goqHJPg",LADigitalMobile,Sun Jan 26 11:07:11 +0000 2020,Sonoran Desert
1420," This is an example of how Westerners are using the death and tragedy in China to spread lies and attack China. Those ""gunshot…",kilIingyves,Sun Jan 26 11:07:11 +0000 2020,they/she
1421," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",muhd_haffizol,Sun Jan 26 11:07:11 +0000 2020,Malaysia
1422," Yes madam , true journalism is when one works for d dynasty,cong &amp;other sickular parties &amp; India’s enemies ..gets rewarded fo…",SSP79,Sun Jan 26 11:07:11 +0000 2020,"Bengaluru, India"
1423," Veterans group demands apology after Trump said traumatic brain injuries from Iranian attack are 'not very serious'

ht…",IJS03422635,Sun Jan 26 11:07:11 +0000 2020,None
1424,"2. Critters Attack! Película de los 90 rodada en pleno 2019. Sin sorpresas, sin gracia, sin interés. https://t.co/wXn12nPThq",Eagoth,Sun Jan 26 11:07:11 +0000 2020,Arkham
1425," The attack.
The attacked.
The attacker.

#TeamTitaFudgeTajar https://t.co/2ETWbbc9NU",EanReganit,Sun Jan 26 11:07:12 +0000 2020,PH🇵🇭
1426," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",HaziqShams_,Sun Jan 26 11:07:12 +0000 2020,"Seremban, Negeri Sembilan"
1427," Arshad Sami Khan is a 1965 war hero for Pakistan, who is credited for shooting down numerous Indian aircrafts. His son @Ad…",Mayurmore1516,Sun Jan 26 11:07:12 +0000 2020,None
1428," ⚠️📢 Çin’in Wuhan şehrinde ortaya çıkan yeni tür koronavirüs vakası, Japonya’da da bugüne kadar 1 kişide tespit edilmiş,…",Cyber_Apocaly,Sun Jan 26 11:07:13 +0000 2020,煉獄 in Japan
1429," An ordinary mom having some EXTRA-ordinary fun 🤪

CUM give #CheatingWife 💫 ur sticky load💦💦

To arrange a #filthymilfy date w…",SluttyTatiana,Sun Jan 26 11:07:13 +0000 2020,None
1430," After removing state holidays from J&amp;K calendar

13 Jul - Martyr’s Day 
5 Dec - Sheikh Abdullah's birthday

#AmitShah drops…",Susri1210,Sun Jan 26 11:07:13 +0000 2020,"Bangalore, India"
1431," White gangs. Where's the outrage? 

Teenager stabbed, punched by youths in broad daylight at Mordialloc https://t.co/09w87S…",NotTheNewz,Sun Jan 26 11:07:13 +0000 2020,None
1432," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",JoelIsaac_14,Sun Jan 26 11:07:13 +0000 2020,None
1433," Iss se achi heart attack ki acting to Nawaz sharif kr leta h🤔💔
#MerePaasTumHo https://t.co/MO3uj6YhVY",SyedRaziUlHass3,Sun Jan 26 11:07:13 +0000 2020,"Punjab, Pakistan"
1434," What’s happening in 2020
• World War 3
• Iran plane crash
• Australian bushfires
• volcanic eruptions
• earthquake in Indo…",leemeihoee,Sun Jan 26 11:07:14 +0000 2020,ᒍᗩKᗩᖇTᗩ （ゴァ-）
1435, #EspacioMisterio | Los ovnis evitaron una catástrofe mayor en Chernobyl ➡ Fuentes consultadas por el diario ruso Pravda pon…,elpriorjustici1,Sun Jan 26 11:07:14 +0000 2020,None
1436," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",Zaidani_,Sun Jan 26 11:07:14 +0000 2020,None
1437," Hoje foi o dia de imprensa para o elenco de ""Blast Beat"" 🔥 Lembrando que Kali participa como atriz e na trilha sonora do f…",uineelam,Sun Jan 26 11:07:14 +0000 2020,None
1438," Responses to Mona’s latest nasty, racist attack 💯

@YasMohammedxx’s class &amp; courage are evident in the email @monaeltahawy…",LProle4,Sun Jan 26 11:07:14 +0000 2020,None
1439," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…",YJShinn_,Sun Jan 26 11:07:14 +0000 2020,"Bandung, Indonesia"
1440,@PolhomeEditor Red lens mobmentum anti semitic pro ira hamas hezbollah middle class london champagne socialist party.,rockapepolitics,Sun Jan 26 11:07:14 +0000 2020,U.K. Weaver Vale 
1441," Finally the Nexus of Global JIhad has reached India.

Shaheenbagh is a part of Global Jihad. 

The Apocalyptic Resonanc…",SShashwwat,Sun Jan 26 11:07:14 +0000 2020,None
1442, Être IDE c’est s’autoriser 1min pour aller uriner... Et avoir trois coups de téléphone pendant 😭,floxyXamine,Sun Jan 26 11:07:14 +0000 2020,France
1443," ""India is a democracy. Tell me a better joke."" ~ Shehla Rashid

In addition to 9 here are 4 more:

10. India started all…",TheOriental4,Sun Jan 26 11:07:14 +0000 2020,Bharat  
1444, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,shivoham2002,Sun Jan 26 11:07:15 +0000 2020,None
1445, car looks like it's waiting it's turn to attack in final fantasy https://t.co/7RkzSDZcOV,Fortune5an,Sun Jan 26 11:07:15 +0000 2020,None
1446,@SinaToossi @JewRussophile @realDonaldTrump @FoxNews @OANN İsrael is scared shitless and USA iş sanctioning İran..… https://t.co/zQLOlYVOXz,ugurarya,Sun Jan 26 11:07:15 +0000 2020,"İstanbul, Türkiye"
1447,"*edisiaureilmocurhat*
Jadi aku tu punya temen cowo, dia sering banget bilang, kalo aku ikut ekskul disekola tu cuma… https://t.co/828JbA6p7N",kurakuraninjah,Sun Jan 26 11:07:15 +0000 2020,Indonesia
1448, An 8 y/o West Papuan child was hit by a bullet when Indonesian security forces were reportedly shooting indiscriminately…,frsfauzan,Sun Jan 26 11:07:16 +0000 2020,"Malang, Jawa Timur"
1449, car looks like it's waiting it's turn to attack in final fantasy,kashumitsu,Sun Jan 26 11:07:16 +0000 2020,"Nantes, France"
1450," Mystery as anonymous seller puts up for auction JFK assassination docs

https://t.co/wjLdbGfN9I",turnie3,Sun Jan 26 11:07:16 +0000 2020,Tiny Blue - Melbourne au 
1451, attack on titan https://t.co/tyuzchLoOs,fuanshikanai_,Sun Jan 26 11:07:16 +0000 2020,Italia
1452,Hey @senjohnhoeven it's been 710 days since the last school shooting. Has it been long enough for us to start talking about gun control?,longenoughyet,Sun Jan 26 11:07:16 +0000 2020,None
1453, I love how Twitter armys are helping to get rid of the toxicity that IG armys created under the comment section. For god…,Guo_rin,Sun Jan 26 11:07:16 +0000 2020,paradise
1454," This is apt, and if we are going nuclear on this issue, then NO INDIVIDUAL should be allowed to have more, China did it with…",aaibrahim01,Sun Jan 26 11:07:17 +0000 2020,"Abuja, Nigeria"
1455," The Islamic Jihad terror organization granting equality to the women of Gaza when it comes to jihad (terror attacks, suic…",GoodeAmbrose,Sun Jan 26 11:07:17 +0000 2020,None
1456,Did this on my way home rn.. had both front windows down. It was cold af. My face was numb for a bit lol. Amazing e… https://t.co/z2qpQsafPV,doctorsportello,Sun Jan 26 11:07:17 +0000 2020,"TRUTH & SOUL, INC."
1457, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,pkybmcup,Sun Jan 26 11:07:18 +0000 2020,उत्तर प्रदेश
1458,"@Berry31407429 A lot would prefer “A friend with a B....”

Just saying though....pls fifle don’t come and attack me… https://t.co/yVps3RQr5T",AgafiLawan,Sun Jan 26 11:07:17 +0000 2020,Nigeria
1459," Parents Against Grooming Gangs Protesting today outside #Rochdale Police HQ 

They asked to speak to Chief Constable of GMP…",dannychoochoo,Sun Jan 26 11:07:18 +0000 2020,None
1460,I have been saying for years that liberals are as anti American as the Taliban. I toned it down after Democrats I k… https://t.co/rjiaLS7jiY,Brian_the_kidd,Sun Jan 26 11:07:18 +0000 2020,"Illinois, USA"
1461," Pregnant #Turkish #woman traumatized after attempted #rape attack in #India 

A globetrotter couple were left horrified afte…",_ghuzzaalEyez,Sun Jan 26 11:07:18 +0000 2020,#KAI #IYI 
1462, wygladam zajebiscie ale n umiem sb robic zdjec i mam chhujowe swiatlo widc🤡✋ ide zaraz na moja impreze urodzinowa ciesze…,urmy_ikigai,Sun Jan 26 11:07:18 +0000 2020,help me I'm lost 
1463, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,firegirlretweet,Sun Jan 26 11:07:18 +0000 2020,None
